,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Gas,Y_Very_Low_G,Y_Low_G,Y_Medium_G,Y_High_G,Y_Very_High_G
10,43.75,0.2813811126415389,0.15779260978119605,2003.0,0,0,0,0,0,0,0,0,1,0,0.9768325084964407,1,0,0,0,0
11,30.75,0.2709112683838595,0.1584469307182361,2003.0,0,0,0,0,0,0,0,0,1,0,1.9224265598891528,1,0,0,0,0
0,35.15,3.287463946088993,0.29138087956149017,1914.0,0,0,1,0,0,0,0,0,0,0,7.516849438310715,1,0,0,0,0
1,28.6,3.2932231865973303,0.29158894214015424,1914.0,0,0,1,0,0,0,0,0,0,0,6.730429029249296,1,0,0,0,0
2,34.05,3.3290646736443597,0.2921342095876876,1914.0,0,0,1,0,0,0,0,0,0,0,5.271494911505367,1,0,0,0,0
3,51.65,3.4265244426349555,0.2934399816330965,1914.0,0,0,1,0,0,0,0,0,0,0,4.966892379680093,1,0,0,0,0
4,56.35,3.4448645483314078,0.2939063287921711,1914.0,0,0,1,0,0,0,0,0,0,0,3.4521003837346482,1,0,0,0,0
5,69.5,3.766431462539623,0.29332518848624733,1914.0,0,0,1,0,0,0,0,0,0,0,2.470530229573548,1,0,0,0,0
6,72.5,3.8278260846576235,0.2920552892992288,1914.0,0,0,1,0,0,0,0,0,0,0,2.0581237155962655,1,0,0,0,0
7,72.0,3.8579083311963154,0.29062037496361465,1914.0,0,0,1,0,0,0,0,0,0,0,1.9641895475962992,1,0,0,0,0
8,67.1,3.7459665885002895,0.2894078723500207,1914.0,0,0,1,0,0,0,0,0,0,0,3.0915377750772652,1,0,0,0,0
9,61.35,3.6458788165592866,0.2895944112136505,1914.0,0,0,1,0,0,0,0,0,0,0,2.5862677454205256,1,0,0,0,0
10,43.75,3.400691732782027,0.2906705969653612,1914.0,0,0,1,0,0,0,0,0,0,0,3.811154345940405,1,0,0,0,0
11,30.75,3.2741561864677875,0.29187592500727705,1914.0,0,0,1,0,0,0,0,0,0,0,7.50043049831557,1,0,0,0,0
0,35.15,0.4196762484368928,0.4662094072983842,1968.0,1,0,0,0,0,0,0,0,0,0,4.333196182040424,1,0,0,0,0
1,28.6,0.4204114706294465,0.46654230742424674,1968.0,1,0,0,0,0,0,0,0,0,0,3.879852804340759,1,0,0,0,0
2,34.05,0.42498697961417364,0.46741473534030015,1968.0,1,0,0,0,0,0,0,0,0,0,3.0388292078541386,1,0,0,0,0
3,51.65,0.437428652251271,0.46950397061295435,1968.0,1,0,0,0,0,0,0,0,0,0,2.8632366888370555,1,0,0,0,0
4,56.35,0.4397699423401798,0.4702501260674737,1968.0,1,0,0,0,0,0,0,0,0,0,1.9900130135080845,1,0,0,0,0
5,69.5,0.48082103777101576,0.4693203015779957,1968.0,1,0,0,0,0,0,0,0,0,0,1.4241727529944224,1,0,0,0,0
6,72.5,0.4886586491052286,0.4672884628787661,1968.0,1,0,0,0,0,0,0,0,0,0,1.186435074931182,1,0,0,0,0
7,72.0,0.492498935897402,0.46499259994178344,1968.0,1,0,0,0,0,0,0,0,0,0,1.1322853701271876,1,0,0,0,0
8,67.1,0.4782085006596115,0.46305259576003305,1968.0,1,0,0,0,0,0,0,0,0,0,1.7821615017752874,1,0,0,0,0
9,61.35,0.46543133828416433,0.4633510579418408,1968.0,1,0,0,0,0,0,0,0,0,0,1.4908913118670972,1,0,0,0,0
10,43.75,0.43413085950408864,0.4650729551445778,1968.0,1,0,0,0,0,0,0,0,0,0,2.196994844253137,1,0,0,0,0
11,30.75,0.4179773855065261,0.46700148001164327,1968.0,1,0,0,0,0,0,0,0,0,0,4.323731247471227,1,0,0,0,0
0,35.15,0.8315807144953244,1.1488731822710185,1928.0,0,0,0,0,1,0,0,0,0,0,22.383897043837738,0,1,0,0,0
1,28.6,0.8330375436546439,1.1496935432954654,1928.0,0,0,0,0,1,0,0,0,0,0,20.042071041591836,0,1,0,0,0
2,34.05,0.8421038299762328,1.1518434549457397,1928.0,0,0,0,0,1,0,0,0,0,0,15.697613785486224,0,1,0,0,0
3,51.65,0.8667567739052962,1.1569919275819234,1928.0,0,0,0,0,1,0,0,0,0,0,14.790559338323915,0,1,0,0,0
4,56.35,0.8713959968592451,1.1588306678091318,1928.0,0,0,0,0,1,0,0,0,0,0,10.279766836978787,1,0,0,0,0
5,69.5,0.9527379822499755,1.1565393146029181,1928.0,0,0,0,0,1,0,0,0,0,0,7.356818139873621,1,0,0,0,0
6,72.5,0.9682680639677677,1.1515322835226738,1928.0,0,0,0,0,1,0,0,0,0,0,6.128741799535202,1,0,0,0,0
7,72.0,0.9758775211300372,1.1458746212851092,1928.0,0,0,0,0,1,0,0,0,0,0,5.849021850018383,1,0,0,0,0
8,67.1,0.9475612883440448,1.1410938966943673,1928.0,0,0,0,0,1,0,0,0,0,0,9.206072814465786,1,0,0,0,0
9,61.35,0.9222435777112143,1.1418293927852505,1928.0,0,0,0,0,1,0,0,0,0,0,7.7014647448228475,1,0,0,0,0
10,43.75,0.8602222586469903,1.146072639463424,1928.0,0,0,0,0,1,0,0,0,0,0,11.348968367374459,1,0,0,0,0
11,30.75,0.8282144490592275,1.150825075742978,1928.0,0,0,0,0,1,0,0,0,0,0,22.33500423769117,0,1,0,0,0
0,35.15,9.831304708753136,1.6150825895694025,1972.0,0,1,0,0,0,0,0,0,0,0,26.019672274880637,0,0,1,0,0
1,28.6,9.848527969374995,1.6162358507197119,1972.0,0,1,0,0,0,0,0,0,0,0,23.297467781896373,0,0,1,0,0
2,34.05,9.955713503924622,1.6192581902860397,1972.0,0,1,0,0,0,0,0,0,0,0,18.247348323487977,0,1,0,0,0
3,51.65,10.247171205515885,1.6264958981948776,1972.0,0,1,0,0,0,0,0,0,0,0,17.1929626906192,0,1,0,0,0
4,56.35,10.302018093709767,1.6290807938766054,1972.0,0,1,0,0,0,0,0,0,0,0,11.949490458990931,0,1,0,0,0
5,69.5,11.263678014450646,1.6258596161809138,1972.0,0,1,0,0,0,0,0,0,0,0,8.551772580552807,1,0,0,0,0
6,72.5,11.447281317002114,1.6188207464014397,1972.0,0,1,0,0,0,0,0,0,0,0,7.124222058784419,1,0,0,0,0
7,72.0,11.53724359092988,1.6108672212268926,1972.0,0,1,0,0,0,0,0,0,0,0,6.799067712295077,1,0,0,0,0
8,67.1,11.202476913600158,1.6041464924544002,1972.0,0,1,0,0,0,0,0,0,0,0,10.701398291010841,1,0,0,0,0
9,61.35,10.903160054249405,1.6051804507270913,1972.0,0,1,0,0,0,0,0,0,0,0,8.952399499711099,1,0,0,0,0
10,43.75,10.169917356901335,1.6111455946080018,1972.0,0,1,0,0,0,0,0,0,0,0,13.19236042762113,0,1,0,0,0
11,30.75,9.791507271588065,1.6178265557546212,1972.0,0,1,0,0,0,0,0,0,0,0,25.962837900149484,0,0,1,0,0
0,35.15,0.2642406008676732,0.34133188748631704,1986.0,1,0,0,0,0,0,0,0,0,0,5.6551500807305,1,0,0,0,0
1,28.6,0.2647035185444663,0.3415756179356092,1986.0,1,0,0,0,0,0,0,0,0,0,5.063502545910213,1,0,0,0,0
2,34.05,0.2675843945718871,0.34221435980271975,1986.0,1,0,0,0,0,0,0,0,0,0,3.965902885114796,1,0,0,0,0
3,51.65,0.2754180403063558,0.3437439784844844,1986.0,1,0,0,0,0,0,0,0,0,0,3.7367413132914904,1,0,0,0,0
4,56.35,0.27689218591789094,0.344290270870829,1986.0,1,0,0,0,0,0,0,0,0,0,2.5971181043309626,1,0,0,0,0
5,69.5,0.3027391719298988,0.34360950651246114,1986.0,1,0,0,0,0,0,0,0,0,0,1.858653594418646,1,0,0,0,0
6,72.5,0.30767396425144017,0.3421219103219537,1986.0,1,0,0,0,0,0,0,0,0,0,1.5483878707331467,1,0,0,0,0
7,72.0,0.3100919226020679,0.3404410106716629,1986.0,1,0,0,0,0,0,0,0,0,0,1.4777183938322307,1,0,0,0,0
8,67.1,0.30109424115605166,0.33902065046716706,1986.0,1,0,0,0,0,0,0,0,0,0,2.325856097263885,1,0,0,0,0
9,61.35,0.2930493611418812,0.33923916742170485,1986.0,1,0,0,0,0,0,0,0,0,0,1.9457263803586917,1,0,0,0,0
10,43.75,0.27334165228035207,0.340499842159423,1986.0,1,0,0,0,0,0,0,0,0,0,2.8672451116654094,1,0,0,0,0
11,30.75,0.2631709464300349,0.3419117978656674,1986.0,1,0,0,0,0,0,0,0,0,0,5.642797622350022,1,0,0,0,0
0,35.15,2.8755594800305615,1.2237996941582587,1917.0,0,0,0,1,0,0,0,0,0,0,15.669502712911685,0,1,0,0,0
1,28.6,2.8805971135721333,1.2246735569886478,1917.0,0,0,0,1,0,0,0,0,0,0,14.030143452837644,0,1,0,0,0
2,34.05,2.9119478232823006,1.226963680268288,1917.0,0,0,0,1,0,0,0,0,0,0,10.988872997234973,1,0,0,0,0
3,51.65,2.9971963209809305,1.2324479228590053,1917.0,0,0,0,1,0,0,0,0,0,0,10.35390348800551,1,0,0,0,0
4,56.35,3.013238493812343,1.2344065809271185,1917.0,0,0,0,1,0,0,0,0,0,0,7.196192603310936,1,0,0,0,0
5,69.5,3.294514518060663,1.2319657916422388,1917.0,0,0,0,1,0,0,0,0,0,0,5.150027342217578,1,0,0,0,0
6,72.5,3.3482166697950846,1.226632215056761,1917.0,0,0,0,1,0,0,0,0,0,0,4.290331396113628,1,0,0,0,0
7,72.0,3.3745297459636805,1.2206055748471816,1917.0,0,0,0,1,0,0,0,0,0,0,4.094517749400311,1,0,0,0,0
8,67.1,3.2766138008158565,1.2155130638700868,1917.0,0,0,0,1,0,0,0,0,0,0,6.444569623377858,1,0,0,0,0
9,61.35,3.1890665771322366,1.216296527097332,1917.0,0,0,0,1,0,0,0,0,0,0,5.391291895064262,1,0,0,0,0
10,43.75,2.974600333639126,1.2208165072545167,1917.0,0,0,0,1,0,0,0,0,0,0,7.9446706832615686,1,0,0,0,0
11,30.75,2.863919122915086,1.2258788850305635,1917.0,0,0,0,1,0,0,0,0,0,0,15.635276056264043,0,1,0,0,0
0,35.15,2.3859371901875197,0.47453457528585546,2008.0,0,0,1,0,0,0,0,0,0,0,6.192688141205265,1,0,0,0,0
1,28.6,2.3901170645044454,0.4748734200568226,2008.0,0,0,1,0,0,0,0,0,0,0,5.544802829524617,1,0,0,0,0
2,34.05,2.416129680399098,0.47576142704280555,2008.0,0,0,1,0,0,0,0,0,0,0,4.342873206761945,1,0,0,0,0
3,51.65,2.4868628933544477,0.47788797008818573,2008.0,0,0,1,0,0,0,0,0,0,0,4.091929177338976,1,0,0,0,0
4,56.35,2.500173561082133,0.4786474497472501,2008.0,0,0,1,0,0,0,0,0,0,0,2.8439815489251035,1,0,0,0,0
5,69.5,2.7335566406611447,0.4777010212490314,2008.0,0,0,1,0,0,0,0,0,0,0,2.0353238921075785,1,0,0,0,0
6,72.5,2.778114912505651,0.47563289971588696,2008.0,0,0,1,0,0,0,0,0,0,0,1.6955665310719068,1,0,0,0,0
7,72.0,2.799947654083378,0.4732960392264582,2008.0,0,0,1,0,0,0,0,0,0,0,1.6181797198817518,1,0,0,0,0
8,67.1,2.718703883379643,0.4713213921128908,2008.0,0,0,1,0,0,0,0,0,0,0,2.546935318437293,1,0,0,0,0
9,61.35,2.646063349134045,0.47162518397651654,2008.0,0,0,1,0,0,0,0,0,0,0,2.130673193401979,1,0,0,0,0
10,43.75,2.4681143308843554,0.4733778293435882,2008.0,0,0,1,0,0,0,0,0,0,0,3.1397848947353726,1,0,0,0,0
11,30.75,2.376278839824139,0.47534079215470837,2008.0,0,0,1,0,0,0,0,0,0,0,6.179161546608214,1,0,0,0,0
0,35.15,3.427356028901291,0.50783524723574,1896.0,0,0,1,0,0,0,0,0,0,0,14.324846233168131,0,1,0,0,0
1,28.6,3.433360343473813,0.508197870587126,1896.0,0,0,1,0,0,0,0,0,0,0,12.826166297261139,0,1,0,0,0
2,34.05,3.4707270001824178,0.509148193852827,1896.0,0,0,1,0,0,0,0,0,0,0,10.045878216128402,1,0,0,0,0
3,51.65,3.5723339933853797,0.5114239679891109,1896.0,0,0,1,0,0,0,0,0,0,0,9.465397728067522,1,0,0,0,0
4,56.35,3.591454529111468,0.5122367444663553,1896.0,0,0,1,0,0,0,0,0,0,0,6.578661390558964,1,0,0,0,0
5,69.5,3.9267051417966283,0.511223899933174,1896.0,0,0,1,0,0,0,0,0,0,0,4.7080849421653355,1,0,0,0,0
6,72.5,3.9907123010260332,0.5090106470643702,1896.0,0,0,1,0,0,0,0,0,0,0,3.9221626023919414,1,0,0,0,0
7,72.0,4.022074643162116,0.5065097963651569,1896.0,0,0,1,0,0,0,0,0,0,0,3.7431524301538106,1,0,0,0,0
8,67.1,3.905369422053494,0.5043965775243218,1896.0,0,0,1,0,0,0,0,0,0,0,5.891537886378768,1,0,0,0,0
9,61.35,3.801022595987342,0.5047216881152194,1896.0,0,0,1,0,0,0,0,0,0,0,4.928645714537198,1,0,0,0,0
10,43.75,3.54540201928339,0.5065973261396294,1896.0,0,0,1,0,0,0,0,0,0,0,7.262909869954225,1,0,0,0,0
11,30.75,3.4134819816366297,0.5086980407269686,1896.0,0,0,1,0,0,0,0,0,0,0,14.293556689234558,0,1,0,0,0
0,35.15,5.0749738931350175,0.8574923027095283,2003.0,0,0,0,0,0,1,0,0,0,0,9.876046695705378,1,0,0,0,0
1,28.6,5.083864635574602,0.8581046011553111,2003.0,0,0,0,0,0,1,0,0,0,0,8.84280467774476,1,0,0,0,0
2,34.05,5.139194401630655,0.8597092453580522,2003.0,0,0,0,0,0,1,0,0,0,0,6.9259774762630135,1,0,0,0,0
3,51.65,5.28964648000148,0.8635519459488269,2003.0,0,0,0,0,0,1,0,0,0,0,6.525774059575642,1,0,0,0,0
4,56.35,5.317958747187729,0.8649243390169606,2003.0,0,0,0,0,0,1,0,0,0,0,4.535557731709429,1,0,0,0,0
5,69.5,5.814372919712468,0.8632141261166708,2003.0,0,0,0,0,0,1,0,0,0,0,3.2459173368654524,1,0,0,0,0
6,72.5,5.9091499604761895,0.8594769942234449,2003.0,0,0,0,0,0,1,0,0,0,0,2.7040751697343195,1,0,0,0,0
7,72.0,5.955588984092657,0.8552542463214946,2003.0,0,0,0,0,0,1,0,0,0,0,2.5806593374626563,1,0,0,0,0
8,67.1,5.782780572791228,0.8516860243443466,2003.0,0,0,0,0,0,1,0,0,0,0,4.061830914503693,1,0,0,0,0
9,61.35,5.628271553695542,0.8522349815716002,2003.0,0,0,0,0,0,1,0,0,0,0,3.397979596503656,1,0,0,0,0
10,43.75,5.2497676158549975,0.855402042498063,2003.0,0,0,0,0,0,1,0,0,0,0,5.00730240693855,1,0,0,0,0
11,30.75,5.054430235847436,0.8589491507357011,2003.0,0,0,0,0,0,1,0,0,0,0,9.854474596993438,1,0,0,0,0
0,35.15,3.046538692356703,0.3829577274236728,1926.0,0,0,1,0,0,0,0,0,0,0,10.139414178164746,1,0,0,0,0
1,28.6,3.0518758608656116,0.38323118109848836,1926.0,0,0,1,0,0,0,0,0,0,0,9.078618387178748,1,0,0,0,0
2,34.05,3.085090666828816,0.38394781831524655,1926.0,0,0,1,0,0,0,0,0,0,0,7.110674583080752,1,0,0,0,0
3,51.65,3.1754079941203375,0.38566397586064105,1926.0,0,0,1,0,0,0,0,0,0,0,6.6997988225323075,1,0,0,0,0
4,56.35,3.192404025876861,0.38627688926971054,1926.0,0,0,1,0,0,0,0,0,0,0,4.656508802330517,1,0,0,0,0
5,69.5,3.490404570485892,0.38551310486763934,1926.0,0,0,1,0,0,0,0,0,0,0,3.3324771824819384,1,0,0,0,0
6,72.5,3.547299823134252,0.38384409450755785,1926.0,0,0,1,0,0,0,0,0,0,0,2.7761855486922786,1,0,0,0,0
7,72.0,3.5751774605885482,0.38195820709503636,1926.0,0,0,1,0,0,0,0,0,0,0,2.6494785496164783,1,0,0,0,0
8,67.1,3.471439486269772,0.3803646322314557,1926.0,0,0,1,0,0,0,0,0,0,0,4.170148970816007,1,0,0,0,0
9,61.35,3.3786867519887482,0.3806097975950835,1926.0,0,0,1,0,0,0,0,0,0,0,3.4885945317457727,1,0,0,0,0
10,43.75,3.151468461585236,0.38202421315447466,1926.0,0,0,1,0,0,0,0,0,0,0,5.140833633497209,1,0,0,0,0
11,30.75,3.0342062058992263,0.3836083585809927,1926.0,0,0,1,0,0,0,0,0,0,0,10.117266809863242,1,0,0,0,0
0,35.15,2.4791985787290516,0.3829577274236728,1915.0,0,0,1,0,0,0,0,0,0,0,10.034994000144804,1,0,0,0,0
1,28.6,2.4835418357554335,0.38323118109848836,1915.0,0,0,1,0,0,0,0,0,0,0,8.98512275404781,1,0,0,0,0
2,34.05,2.51057123142447,0.38394781831524655,1915.0,0,0,1,0,0,0,0,0,0,0,7.037445706859664,1,0,0,0,0
3,51.65,2.584069260521397,0.38566397586064105,1915.0,0,0,1,0,0,0,0,0,0,0,6.630801326872923,1,0,0,0,0
4,56.35,2.5979002149355064,0.38627688926971054,1915.0,0,0,1,0,0,0,0,0,0,0,4.6085540122857545,1,0,0,0,0
5,69.5,2.840405760165815,0.38551310486763934,1915.0,0,0,1,0,0,0,0,0,0,0,3.298157856480686,1,0,0,0,0
6,72.5,2.8867057234179243,0.38384409450755785,1915.0,0,0,1,0,0,0,0,0,0,0,2.747595160321014,1,0,0,0,0
7,72.0,2.9093918620605783,0.38195820709503636,1915.0,0,0,1,0,0,0,0,0,0,0,2.622193046041059,1,0,0,0,0
8,67.1,2.8249724390817788,0.3803646322314557,1915.0,0,0,1,0,0,0,0,0,0,0,4.127202929728148,1,0,0,0,0
9,61.35,2.7494925354194146,0.3806097975950835,1915.0,0,0,1,0,0,0,0,0,0,0,3.452667440136401,1,0,0,0,0
10,43.75,2.5645878552185972,0.38202421315447466,1915.0,0,0,1,0,0,0,0,0,0,0,5.087891051830439,1,0,0,0,0
11,30.75,2.4691627032700336,0.3836083585809927,1915.0,0,0,1,0,0,0,0,0,0,0,10.013074715251285,1,0,0,0,0
0,35.15,3.8858911892304886,0.5411359191856246,1992.0,0,0,1,0,0,0,0,0,0,0,8.71545215932583,1,0,0,0,0
1,28.6,3.8926988021245044,0.5415223211174293,1992.0,0,0,1,0,0,0,0,0,0,0,7.8036327184095615,1,0,0,0,0
2,34.05,3.935064626057163,0.5425349606628485,1992.0,0,0,1,0,0,0,0,0,0,0,6.112063582808649,1,0,0,0,0
3,51.65,4.050265298622879,0.5449599658900364,1992.0,0,0,1,0,0,0,0,0,0,0,5.758890512692014,1,0,0,0,0
4,56.35,4.07194391055722,0.5458260391854606,1992.0,0,0,1,0,0,0,0,0,0,0,4.002556654958241,1,0,0,0,0
5,69.5,4.452046646027923,0.5447467786173165,1992.0,0,0,1,0,0,0,0,0,0,0,2.8644697756318798,1,0,0,0,0
6,72.5,4.524617121344709,0.5423883944128536,1992.0,0,0,1,0,0,0,0,0,0,0,2.38630278928193,1,0,0,0,0
7,72.0,4.560175332383352,0.5397235535038558,1992.0,0,0,1,0,0,0,0,0,0,0,2.2773903048629576,1,0,0,0,0
8,67.1,4.427856487588995,0.5374717629357527,1992.0,0,0,1,0,0,0,0,0,0,0,3.584500367948006,1,0,0,0,0
9,61.35,4.309549428557077,0.5378181922539224,1992.0,0,0,1,0,0,0,0,0,0,0,2.9986622708629986,1,0,0,0,0
10,43.75,4.019730180593413,0.5398168229356707,1992.0,0,0,1,0,0,0,0,0,0,0,4.418863733595686,1,0,0,0,0
11,30.75,3.8701609769122784,0.5420552892992287,1992.0,0,0,1,0,0,0,0,0,0,0,8.69641512962224,1,0,0,0,0
0,35.15,1.321203004338366,0.5494610871730957,1996.0,1,0,0,0,0,0,0,0,0,0,5.218567606060821,1,0,0,0,0
1,28.6,1.3235175927223315,0.5498534337500051,1996.0,1,0,0,0,0,0,0,0,0,0,4.672595772361925,1,0,0,0,0
2,34.05,1.3379219728594354,0.5508816523653537,1996.0,1,0,0,0,0,0,0,0,0,0,3.6597317541694294,1,0,0,0,0
3,51.65,1.377090201531779,0.5533439653652676,1996.0,1,0,0,0,0,0,0,0,0,0,3.448261653783234,1,0,0,0,0
4,56.35,1.3844609295894548,0.5542233628652369,1996.0,1,0,0,0,0,0,0,0,0,0,2.396618341670062,1,0,0,0,0
5,69.5,1.5136958596494938,0.5531274982883521,1996.0,1,0,0,0,0,0,0,0,0,0,1.7151639302680939,1,0,0,0,0
6,72.5,1.538369821257201,0.5507328312499743,1996.0,1,0,0,0,0,0,0,0,0,0,1.4288509886516951,1,0,0,0,0
7,72.0,1.5504596130103396,0.5480269927885305,1996.0,1,0,0,0,0,0,0,0,0,0,1.3636372564557948,1,0,0,0,0
8,67.1,1.5054712057802584,0.5457405592886104,1996.0,1,0,0,0,0,0,0,0,0,0,2.1462979960334643,1,0,0,0,0
9,61.35,1.4652468057094061,0.546092318288598,1996.0,1,0,0,0,0,0,0,0,0,0,1.795514621865919,1,0,0,0,0
10,43.75,1.3667082614017605,0.5481216971346811,1996.0,1,0,0,0,0,0,0,0,0,0,2.645891310534507,1,0,0,0,0
11,30.75,1.3158547321501746,0.5503946014422938,1996.0,1,0,0,0,0,0,0,0,0,0,5.207168768145055,1,0,0,0,0
0,35.15,4.033555054421247,0.5161604152232112,2004.0,0,0,1,0,0,0,0,0,0,0,6.995201722720129,1,0,0,0,0
1,28.6,4.040621356605236,0.5165289832197018,2004.0,0,0,1,0,0,0,0,0,0,0,6.263356626527141,1,0,0,0,0
2,34.05,4.084597081847335,0.5174948855553323,2004.0,0,0,1,0,0,0,0,0,0,0,4.905668337366593,1,0,0,0,0
3,51.65,4.204175379970549,0.5198079674643423,2004.0,0,0,1,0,0,0,0,0,0,0,4.622204344525475,1,0,0,0,0
4,56.35,4.226677779158394,0.5206340681461317,2004.0,0,0,1,0,0,0,0,0,0,0,3.2125345531372402,1,0,0,0,0
5,69.5,4.621224418576984,0.5196046196042096,2004.0,0,0,1,0,0,0,0,0,0,0,2.2990825424632746,1,0,0,0,0
6,72.5,4.696552571955808,0.5173550839014911,2004.0,0,0,1,0,0,0,0,0,0,0,1.9152958535438787,1,0,0,0,0
7,72.0,4.733461995013919,0.5148132356498317,2004.0,0,0,1,0,0,0,0,0,0,0,1.8278804464363878,1,0,0,0,0
8,67.1,4.596115034117377,0.5126653738771795,2004.0,0,0,1,0,0,0,0,0,0,0,2.876993951728651,1,0,0,0,0
9,61.35,4.473312306842246,0.5129958141498951,2004.0,0,0,1,0,0,0,0,0,0,0,2.4067882078328435,1,0,0,0,0
10,43.75,4.172479927455963,0.5149022003386398,2004.0,0,0,1,0,0,0,0,0,0,0,3.5466712038156722,1,0,0,0,0
11,30.75,4.017227094034945,0.5170373528700336,2004.0,0,0,1,0,0,0,0,0,0,0,6.97992220990271,1,0,0,0,0
0,35.15,1.2046262686614515,1.7815859493188255,1983.0,0,0,0,1,0,0,0,0,0,0,27.635166307217702,0,0,1,0,0
1,28.6,1.2067366286585963,1.7828581033712285,1983.0,0,0,0,1,0,0,0,0,0,0,24.74394719073017,0,0,1,0,0
2,34.05,1.2198700340777204,1.7861920243361469,1983.0,0,0,0,1,0,0,0,0,0,0,19.38027890044336,0,1,0,0,0
3,51.65,1.2555822425730927,1.7941758876995042,1983.0,0,0,0,1,0,0,0,0,0,0,18.260429195633684,0,1,0,0,0
4,56.35,1.262302612272738,1.7970272674721317,1983.0,0,0,0,1,0,0,0,0,0,0,12.691403359431455,0,1,0,0,0
5,69.5,1.3801344602686563,1.7934740096016266,1983.0,0,0,0,1,0,0,0,0,0,0,9.082729981700558,1,0,0,0,0
6,72.5,1.4026313076168597,1.785709483143856,1983.0,0,0,0,1,0,0,0,0,0,0,7.566546546941836,1,0,0,0,0
7,72.0,1.413654353038839,1.7769360069203866,1983.0,0,0,0,1,0,0,0,0,0,0,7.221204209581867,1,0,0,0,0
8,67.1,1.3726355111525885,1.7695224195115549,1983.0,0,0,0,1,0,0,0,0,0,0,11.365820382655704,1,0,0,0,0
9,61.35,1.3359603228526937,1.770662971420606,1983.0,0,0,0,1,0,0,0,0,0,0,9.50823078821056,1,0,0,0,0
10,43.75,1.246116355983958,1.777243078588208,1983.0,0,0,0,1,0,0,0,0,0,0,14.011439904030844,0,1,0,0,0
11,30.75,1.1997499028428062,1.7846127986159224,1983.0,0,0,0,1,0,0,0,0,0,0,27.574803233422248,0,0,1,0,0
0,35.15,0.3963609013015098,0.50783524723574,1981.0,1,0,0,0,0,0,0,0,0,0,9.441496197060449,1,0,0,0,0
1,28.6,0.3970552778166994,0.508197870587126,1981.0,1,0,0,0,0,0,0,0,0,0,8.45371729282943,1,0,0,0,0
2,34.05,0.4013765918578306,0.509148193852827,1981.0,1,0,0,0,0,0,0,0,0,0,6.621231350748801,1,0,0,0,0
3,51.65,0.4131270604595337,0.5114239679891109,1981.0,1,0,0,0,0,0,0,0,0,0,6.238637064479629,1,0,0,0,0
4,56.35,0.4153382788768364,0.5122367444663553,1981.0,1,0,0,0,0,0,0,0,0,0,4.335991150599169,1,0,0,0,0
5,69.5,0.45410875789484817,0.511223899933174,1981.0,1,0,0,0,0,0,0,0,0,0,3.1030955134420704,1,0,0,0,0
6,72.5,0.4615109463771603,0.5090106470643702,1981.0,1,0,0,0,0,0,0,0,0,0,2.5850946454834167,1,0,0,0,0
7,72.0,0.46513788390310185,0.5065097963651569,1981.0,1,0,0,0,0,0,0,0,0,0,2.467109165366493,1,0,0,0,0
8,67.1,0.4516413617340775,0.5043965775243218,1981.0,1,0,0,0,0,0,0,0,0,0,3.883108526518577,1,0,0,0,0
9,61.35,0.4395740417128218,0.5047216881152194,1981.0,1,0,0,0,0,0,0,0,0,0,3.248466965231058,1,0,0,0,0
10,43.75,0.41001247842052807,0.5065973261396294,1981.0,1,0,0,0,0,0,0,0,0,0,4.786978847842042,1,0,0,0,0
11,30.75,0.39475641964505237,0.5086980407269686,1981.0,1,0,0,0,0,0,0,0,0,0,9.420873280398867,1,0,0,0,0
0,35.15,3.1475718632766956,0.37463255943620166,1926.0,0,0,1,0,0,0,0,0,0,0,9.053052550084967,1,0,0,0,0
1,28.6,3.1530860297208485,0.37490006846591256,1926.0,0,0,1,0,0,0,0,0,0,0,8.10591301401727,1,0,0,0,0
2,34.05,3.187402347106302,0.3756011266127412,1926.0,0,0,1,0,0,0,0,0,0,0,6.348819521132853,1,0,0,0,0
3,51.65,3.280714891884532,0.3772799763854098,1926.0,0,0,1,0,0,0,0,0,0,0,5.981965994248475,1,0,0,0,0
4,56.35,3.2982745675513483,0.37787956558993424,1926.0,0,0,1,0,0,0,0,0,0,0,4.157599063091201,1,0,0,0,0
5,69.5,3.606157783282618,0.37713238519660375,1926.0,0,0,1,0,0,0,0,0,0,0,2.97542742853303,1,0,0,0,0
6,72.5,3.6649398682892143,0.3754996576704371,1926.0,0,0,1,0,0,0,0,0,0,0,2.4787382406393403,1,0,0,0,0
7,72.0,3.693742019230515,0.3736547678103617,1926.0,0,0,1,0,0,0,0,0,0,0,2.3656069392701706,1,0,0,0,0
8,67.1,3.586563754947086,0.372095835878598,1926.0,0,0,1,0,0,0,0,0,0,0,3.723349013178723,1,0,0,0,0
9,61.35,3.4907350371312322,0.3723356715604078,1926.0,0,0,1,0,0,0,0,0,0,0,3.1148179832565064,1,0,0,0,0
10,43.75,3.2559814462806647,0.37371933895546433,1926.0,0,0,1,0,0,0,0,0,0,0,4.590032147569136,1,0,0,0,0
11,30.75,3.1348303912989457,0.37526904643792763,1926.0,0,0,1,0,0,0,0,0,0,0,9.033278104978328,1,0,0,0,0
0,35.15,1.4377797400152807,0.5827617591229803,1902.0,1,0,0,0,0,0,0,0,0,0,9.595107737118342,1,0,0,0,0
