,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Electric,Y_Very_Low_E,Y_Low_E,Y_Medium_E,Y_High_E,Y_Very_High_E
3,51.65,5.305847541195972,0.6120319616918869,1924.0,0,0,1,0,0,0,0,0,0,0,0.8185620246541667,1,0,0,0,0
4,56.35,5.334246522829958,0.6130046286236711,1924.0,0,0,1,0,0,0,0,0,0,0,0.801411826372507,1,0,0,0,0
5,69.5,5.83218110629658,0.6117925359856016,1924.0,0,0,1,0,0,0,0,0,0,0,0.9220855799251759,1,0,0,0,0
6,72.5,5.927248428961568,0.6091438891098201,1924.0,0,0,1,0,0,0,0,0,0,0,1.0463052346099604,1,0,0,0,0
7,72.0,5.97382968542219,0.6061510677812534,1924.0,0,0,1,0,0,0,0,0,0,0,1.0082531885324575,1,0,0,0,0
8,67.1,5.800491998741584,0.6036221337586145,1924.0,0,0,1,0,0,0,0,0,0,0,1.2739921197824275,1,0,0,0,0
9,61.35,5.6455097514097705,0.6040112005313282,1924.0,0,0,1,0,0,0,0,0,0,0,0.9432865076655391,1,0,0,0,0
10,43.75,5.265846536577371,0.6062558165277533,1924.0,0,0,1,0,0,0,0,0,0,0,0.7807215456346944,1,0,0,0,0
11,30.75,5.069910879755085,0.6087697864437492,1924.0,0,0,1,0,0,0,0,0,0,0,0.955188027481144,1,0,0,0,0
0,35.15,0.9015267559014734,1.640058093531816,1911.0,1,0,0,0,0,0,0,0,0,0,7.26450619904273,0,1,0,0,0
1,28.6,0.903106122092885,1.6412291886174395,1911.0,1,0,0,0,0,0,0,0,0,0,6.5996526455938325,0,1,0,0,0
2,34.05,0.9129349932452617,1.6442982653935558,1911.0,1,0,0,0,0,0,0,0,0,0,6.422613272860542,0,1,0,0,0
3,51.65,0.9396615492805079,1.6516478966205717,1911.0,1,0,0,0,0,0,0,0,0,0,6.836567579775718,0,1,0,0,0
4,56.35,0.944690987249275,1.6542727649159343,1911.0,1,0,0,0,0,0,0,0,0,0,6.6933304321586435,0,1,0,0,0
5,69.5,1.0328748218784782,1.6510017751940207,1911.0,1,0,0,0,0,0,0,0,0,0,7.70118841532928,0,1,0,0,0
6,72.5,1.0497111721519725,1.6438540569128022,1911.0,1,0,0,0,0,0,0,0,0,0,8.738661494229715,0,1,0,0,0
7,72.0,1.0579606771129375,1.6357775390809168,1911.0,1,0,0,0,0,0,0,0,0,0,8.420853708475793,0,1,0,0,0
8,67.1,1.0272627051206469,1.6289528815129735,1911.0,1,0,0,0,0,0,0,0,0,0,10.640284988390528,0,0,1,0,0
9,61.35,0.9998154674252417,1.6300028288311186,1911.0,1,0,0,0,0,0,0,0,0,0,7.878256946345204,0,1,0,0,0
10,43.75,0.9325774018976718,1.6360602172050327,1911.0,1,0,0,0,0,0,0,0,0,0,6.520526785949489,0,1,0,0,0
11,30.75,0.8978773466436486,1.6428444921838166,1911.0,1,0,0,0,0,0,0,0,0,0,7.977657531848543,0,1,0,0,0
0,35.15,0.4352198131938147,0.6327127670478072,1958.0,0,0,0,0,0,0,1,0,0,0,3.078637549088122,1,0,0,0,0
1,28.6,0.43598226583794447,0.6331645600757634,1958.0,0,0,0,0,0,0,1,0,0,0,2.7968781206823534,1,0,0,0,0
2,34.05,0.4407272381184022,0.6343485693904073,1958.0,0,0,0,0,0,0,1,0,0,0,2.7218503010852646,1,0,0,0,0
3,51.65,0.4536297134457625,0.6371839601175809,1958.0,0,0,0,0,0,0,1,0,0,0,2.897280707221299,1,0,0,0,0
4,56.35,0.45605771798240863,0.638196599663,1958.0,0,0,0,0,0,0,1,0,0,0,2.8365779906159623,1,0,0,0,0
5,69.5,0.49862922435512735,0.6369346949987085,1958.0,0,0,0,0,0,0,1,0,0,0,3.2636998549411955,1,0,0,0,0
6,72.5,0.5067571175906074,0.6341771996211826,1958.0,0,0,0,0,0,0,1,0,0,0,3.703372351509762,1,0,0,0,0
7,72.0,0.5107396372269354,0.6310613856352775,1958.0,0,0,0,0,0,0,1,0,0,0,3.5686880445786855,1,0,0,0,0
8,67.1,0.4959199266099674,0.6284285228171878,1958.0,0,0,0,0,0,0,1,0,0,0,4.509264635574864,1,0,0,0,0
9,61.35,0.4826695359983926,0.6288335786353554,1958.0,0,0,0,0,0,0,1,0,0,0,3.338740031576923,1,0,0,0,0
10,43.75,0.45020978022646224,0.6311704391247842,1958.0,0,0,0,0,0,0,1,0,0,0,2.7633452368316864,1,0,0,0,0
11,30.75,0.43345802941417516,0.6337877228729444,1958.0,0,0,0,0,0,0,1,0,0,0,3.380865176293882,1,0,0,0,0
0,35.15,3.3185510756028376,0.42458356736102854,1958.0,0,0,1,0,0,0,0,0,0,0,1.6584580040268793,1,0,0,0,0
1,28.6,3.3243647770143268,0.4248867442613676,1958.0,0,0,1,0,0,0,0,0,0,0,1.5066745700243953,1,0,0,0,0
2,34.05,3.360545190652817,0.42568127682777335,1958.0,0,0,1,0,0,0,0,0,0,0,1.466257182153474,1,0,0,0,0
3,51.65,3.458926565023939,0.4275839732367977,1958.0,0,0,1,0,0,0,0,0,0,0,1.5607613115181564,1,0,0,0,0
4,56.35,3.4774400996158663,0.4282635076685921,1958.0,0,0,1,0,0,0,0,0,0,0,1.5280608378134442,1,0,0,0,0
5,69.5,3.802047835707847,0.42741670322281755,1958.0,0,0,1,0,0,0,0,0,0,0,1.7581508251180165,1,0,0,0,0
6,72.5,3.8640230216283817,0.425566278693162,1958.0,0,0,1,0,0,0,0,0,0,0,1.9950018215273206,1,0,0,0,0
7,72.0,3.8943897338553826,0.4234754035184099,1958.0,0,0,1,0,0,0,0,0,0,0,1.9224475622859827,1,0,0,0,0
8,67.1,3.7813894404010022,0.4217086139957444,1958.0,0,0,1,0,0,0,0,0,0,0,2.4291349364460117,1,0,0,0,0
9,61.35,3.680355211987744,0.4219804277684621,1958.0,0,0,1,0,0,0,0,0,0,0,1.7985748697094217,1,0,0,0,0
10,43.75,3.432849574226775,0.42354858414952623,1958.0,0,0,1,0,0,0,0,0,0,0,1.4886104495381385,1,0,0,0,0
11,30.75,3.3051174742830858,0.425304919296318,1958.0,0,0,1,0,0,0,0,0,0,0,1.8212676298387602,1,0,0,0,0
0,35.15,0.9015267559014734,0.7992161267972302,1905.0,0,0,0,1,0,0,0,0,0,0,5.901432357273952,0,1,0,0,0
1,28.6,0.903106122092885,0.7997868127272801,1905.0,0,0,0,1,0,0,0,0,0,0,5.361328437521098,0,1,0,0,0
2,34.05,0.9129349932452617,0.8012824034405145,1905.0,0,0,0,1,0,0,0,0,0,0,5.217507804138282,0,1,0,0,0
3,51.65,0.9396615492805079,0.8048639496222075,1905.0,0,0,0,1,0,0,0,0,0,0,5.55378989604207,0,1,0,0,0
4,56.35,0.944690987249275,0.8061430732585264,1905.0,0,0,0,1,0,0,0,0,0,0,5.437429015543073,0,1,0,0,0
5,69.5,1.0328748218784782,0.8045490884194213,1905.0,0,0,0,1,0,0,0,0,0,0,6.256177812839691,0,1,0,0,0
6,72.5,1.0497111721519725,0.801065936363599,1905.0,0,0,0,1,0,0,0,0,0,0,7.098984884630814,0,1,0,0,0
7,72.0,1.0579606771129375,0.7971301713287716,1905.0,0,0,0,1,0,0,0,0,0,0,6.840808884933969,0,1,0,0,0
8,67.1,1.0272627051206469,0.7938044498743424,1905.0,0,0,0,1,0,0,0,0,0,0,8.643797720122892,0,1,0,0,0
9,61.35,0.9998154674252417,0.7943160993288699,1905.0,0,0,0,1,0,0,0,0,0,0,6.400022133397921,0,1,0,0,0
10,43.75,0.9325774018976718,0.7972679231049906,1905.0,0,0,0,1,0,0,0,0,0,0,5.297049339175256,0,1,0,0,0
11,30.75,0.8978773466436486,0.8005739657342456,1905.0,0,0,0,1,0,0,0,0,0,0,6.480771714380958,0,1,0,0,0
0,35.15,5.2148659759473155,2.256120524604681,1983.0,0,0,0,1,0,0,0,0,0,0,15.988107483459215,0,0,0,1,0
1,28.6,5.224001792451085,2.2577315234280513,1983.0,0,0,0,1,0,0,0,0,0,0,14.524862800055754,0,0,1,0,0
2,34.05,5.280856728168712,2.2619534513789525,1983.0,0,0,0,1,0,0,0,0,0,0,14.135225233164142,0,0,1,0,0
3,51.65,5.4354560307519035,2.27206385778769,1983.0,0,0,0,1,0,0,0,0,0,0,15.046277653089506,0,0,0,1,0
4,56.35,5.464548727967789,2.275674717219382,1983.0,0,0,0,1,0,0,0,0,0,0,14.73103380182434,0,0,1,0,0
5,69.5,5.974646598969472,2.271175030850658,1983.0,0,0,0,1,0,0,0,0,0,0,16.949180682216284,0,0,0,1,0
6,72.5,6.072036176844598,2.2613423828597434,1983.0,0,0,0,1,0,0,0,0,0,0,19.232506023564508,0,0,0,1,0
7,72.0,6.119755296058457,2.250232046146845,1983.0,0,0,0,1,0,0,0,0,0,0,18.533057926406375,0,0,0,1,0
8,67.1,5.942183406344431,2.240843811624446,1983.0,0,0,0,1,0,0,0,0,0,0,23.417699068305897,0,0,0,0,1
9,61.35,5.783415333123596,2.2422881553971226,1983.0,0,0,0,1,0,0,0,0,0,0,17.338882422190554,0,0,0,1,0
10,43.75,5.39447790235636,2.2506209079317965,1983.0,0,0,0,1,0,0,0,0,0,0,14.35071844474065,0,0,1,0,0
11,30.75,5.193756031016277,2.259953590770631,1983.0,0,0,0,1,0,0,0,0,0,0,17.557648460982783,0,0,0,1,0
0,35.15,0.2720123832461342,0.1581781917619518,2003.0,0,0,0,0,0,0,0,0,1,0,1.126633413208778,1,0,0,0,0
1,28.6,0.2724889161487153,0.15829114001894085,2003.0,0,0,0,0,0,0,0,0,1,0,1.0235230010647536,1,0,0,0,0
2,34.05,0.27545452382400143,0.15858714234760182,2003.0,0,0,0,0,0,0,0,0,1,0,0.9960664242087616,1,0,0,0,0
3,51.65,0.28351857090360155,0.15929599002939523,2003.0,0,0,0,0,0,0,0,0,1,0,1.0602655233538314,1,0,0,0,0
4,56.35,0.2850360737390054,0.15954914991575,2003.0,0,0,0,0,0,0,0,0,1,0,1.0380512458659301,1,0,0,0,0
5,69.5,0.3116432652219546,0.15923367374967712,2003.0,0,0,0,0,0,0,0,0,1,0,1.1943573248336754,1,0,0,0,0
6,72.5,0.3167231984941296,0.15854429990529564,2003.0,0,0,0,0,0,0,0,0,1,0,1.3552563321396147,1,0,0,0,0
7,72.0,0.3192122732668346,0.15776534640881937,2003.0,0,0,0,0,0,0,0,0,1,0,1.3059683474373032,1,0,0,0,0
8,67.1,0.30994995413122967,0.15710713070429694,2003.0,0,0,0,0,0,0,0,0,1,0,1.650174184662986,1,0,0,0,0
9,61.35,0.3016684599989954,0.15720839465883885,2003.0,0,0,0,0,0,0,0,0,1,0,1.2218184237720484,1,0,0,0,0
10,43.75,0.2813811126415389,0.15779260978119605,2003.0,0,0,0,0,0,0,0,0,1,0,1.0112515768438022,1,0,0,0,0
11,30.75,0.2709112683838595,0.1584469307182361,2003.0,0,0,0,0,0,0,0,0,1,0,1.2372342026085141,1,0,0,0,0
0,35.15,3.287463946088993,0.29138087956149017,1914.0,0,0,1,0,0,0,0,0,0,0,0.6797543482927104,1,0,0,0,0
1,28.6,3.2932231865973303,0.29158894214015424,1914.0,0,0,1,0,0,0,0,0,0,0,0.6175426739473432,1,0,0,0,0
2,34.05,3.3290646736443597,0.2921342095876876,1914.0,0,0,1,0,0,0,0,0,0,0,0.6009767463898272,1,0,0,0,0
3,51.65,3.4265244426349555,0.2934399816330965,1914.0,0,0,1,0,0,0,0,0,0,0,0.639711277328374,1,0,0,0,0
4,56.35,3.4448645483314078,0.2939063287921711,1914.0,0,0,1,0,0,0,0,0,0,0,0.6263082914595504,1,0,0,0,0
5,69.5,3.766431462539623,0.29332518848624733,1914.0,0,0,1,0,0,0,0,0,0,0,0.7206155750863492,1,0,0,0,0
6,72.5,3.8278260846576235,0.2920552892992288,1914.0,0,0,1,0,0,0,0,0,0,0,0.8176940023457447,1,0,0,0,0
7,72.0,3.8579083311963154,0.29062037496361465,1914.0,0,0,1,0,0,0,0,0,0,0,0.7879560933443078,1,0,0,0,0
8,67.1,3.7459665885002895,0.2894078723500207,1914.0,0,0,1,0,0,0,0,0,0,0,0.9956327091971101,1,0,0,0,0
9,61.35,3.6458788165592866,0.2895944112136505,1914.0,0,0,1,0,0,0,0,0,0,0,0.7371842310425846,1,0,0,0,0
10,43.75,3.400691732782027,0.2906705969653612,1914.0,0,0,1,0,0,0,0,0,0,0,0.6101387092893285,1,0,0,0,0
11,30.75,3.2741561864677875,0.29187592500727705,1914.0,0,0,1,0,0,0,0,0,0,0,0.7464853422767713,1,0,0,0,0
0,35.15,0.4196762484368928,0.4662094072983842,1968.0,1,0,0,0,0,0,0,0,0,0,3.6885942772356253,1,0,0,0,0
1,28.6,0.4204114706294465,0.46654230742424674,1968.0,1,0,0,0,0,0,0,0,0,0,3.351011109810628,1,0,0,0,0
2,34.05,0.42498697961417364,0.46741473534030015,1968.0,1,0,0,0,0,0,0,0,0,0,3.261118362909889,1,0,0,0,0
3,51.65,0.437428652251271,0.46950397061295435,1968.0,1,0,0,0,0,0,0,0,0,0,3.4713060130664215,1,0,0,0,0
4,56.35,0.4397699423401798,0.4702501260674737,1968.0,1,0,0,0,0,0,0,0,0,0,3.3985765379291415,1,0,0,0,0
5,69.5,0.48082103777101576,0.4693203015779957,1968.0,1,0,0,0,0,0,0,0,0,0,3.910322152445834,1,0,0,0,0
6,72.5,0.4886586491052286,0.4672884628787661,1968.0,1,0,0,0,0,0,0,0,0,0,4.437105000001591,1,0,0,0,0
7,72.0,0.492498935897402,0.46499259994178344,1968.0,1,0,0,0,0,0,0,0,0,0,4.275736291974702,1,0,0,0,0
8,67.1,0.4782085006596115,0.46305259576003305,1968.0,1,0,0,0,0,0,0,0,0,0,5.4026651283614076,0,1,0,0,0
9,61.35,0.46543133828416433,0.4633510579418408,1968.0,1,0,0,0,0,0,0,0,0,0,4.000229704630169,1,0,0,0,0
10,43.75,0.43413085950408864,0.4650729551445778,1968.0,1,0,0,0,0,0,0,0,0,0,3.3108345052254555,1,0,0,0,0
11,30.75,0.4179773855065261,0.46700148001164327,1968.0,1,0,0,0,0,0,0,0,0,0,4.050700916409133,1,0,0,0,0
0,35.15,0.8315807144953244,1.1488731822710185,1928.0,0,0,0,0,1,0,0,0,0,0,5.298597996948305,0,1,0,0,0
1,28.6,0.8330375436546439,1.1496935432954654,1928.0,0,0,0,0,1,0,0,0,0,0,4.8136659712818535,1,0,0,0,0
2,34.05,0.8421038299762328,1.1518434549457397,1928.0,0,0,0,0,1,0,0,0,0,0,4.684536689807882,1,0,0,0,0
3,51.65,0.8667567739052962,1.1569919275819234,1928.0,0,0,0,0,1,0,0,0,0,0,4.98646739250835,0,1,0,0,0
4,56.35,0.8713959968592451,1.1588306678091318,1928.0,0,0,0,0,1,0,0,0,0,0,4.881992835992391,1,0,0,0,0
5,69.5,0.9527379822499755,1.1565393146029181,1928.0,0,0,0,0,1,0,0,0,0,0,5.6171060211859,0,1,0,0,0
6,72.5,0.9682680639677677,1.1515322835226738,1928.0,0,0,0,0,1,0,0,0,0,0,6.373819915720675,0,1,0,0,0
7,72.0,0.9758775211300372,1.1458746212851092,1928.0,0,0,0,0,1,0,0,0,0,0,6.142016727606911,0,1,0,0,0
8,67.1,0.9475612883440448,1.1410938966943673,1928.0,0,0,0,0,1,0,0,0,0,0,7.760829322972343,0,1,0,0,0
9,61.35,0.9222435777112143,1.1418293927852505,1928.0,0,0,0,0,1,0,0,0,0,0,5.746256570178094,0,1,0,0,0
10,43.75,0.8602222586469903,1.146072639463424,1928.0,0,0,0,0,1,0,0,0,0,0,4.755953015998867,1,0,0,0,0
11,30.75,0.8282144490592275,1.150825075742978,1928.0,0,0,0,0,1,0,0,0,0,0,5.818757539798421,0,1,0,0,0
0,35.15,9.831304708753136,1.6150825895694025,1972.0,0,1,0,0,0,0,0,0,0,0,9.206710146940276,0,1,0,0,0
1,28.6,9.848527969374995,1.6162358507197119,1972.0,0,1,0,0,0,0,0,0,0,0,8.364104498455337,0,1,0,0,0
2,34.05,9.955713503924622,1.6192581902860397,1972.0,0,1,0,0,0,0,0,0,0,0,8.139732718090375,0,1,0,0,0
3,51.65,10.247171205515885,1.6264958981948776,1972.0,0,1,0,0,0,0,0,0,0,0,8.664359886602913,0,1,0,0,0
4,56.35,10.302018093709767,1.6290807938766054,1972.0,0,1,0,0,0,0,0,0,0,0,8.482827534058611,0,1,0,0,0
5,69.5,11.263678014450646,1.6258596161809138,1972.0,0,1,0,0,0,0,0,0,0,0,9.760141650956824,0,1,0,0,0
6,72.5,11.447281317002114,1.6188207464014397,1972.0,0,1,0,0,0,0,0,0,0,0,11.074988615221052,0,0,1,0,0
7,72.0,11.53724359092988,1.6108672212268926,1972.0,0,1,0,0,0,0,0,0,0,0,10.672213246089587,0,0,1,0,0
8,67.1,11.202476913600158,1.6041464924544002,1972.0,0,1,0,0,0,0,0,0,0,0,13.485021154205937,0,0,1,0,0
9,61.35,10.903160054249405,1.6051804507270913,1972.0,0,1,0,0,0,0,0,0,0,0,9.984550385224672,0,0,1,0,0
10,43.75,10.169917356901335,1.6111455946080018,1972.0,0,1,0,0,0,0,0,0,0,0,8.263823923986429,0,1,0,0,0
11,30.75,9.791507271588065,1.6178265557546212,1972.0,0,1,0,0,0,0,0,0,0,0,10.110526240167983,0,0,1,0,0
0,35.15,0.2642406008676732,0.34133188748631704,1986.0,1,0,0,0,0,0,0,0,0,0,1.9105375361245183,1,0,0,0,0
1,28.6,0.2647035185444663,0.3415756179356092,1986.0,1,0,0,0,0,0,0,0,0,0,1.7356835770133994,1,0,0,0,0
2,34.05,0.2675843945718871,0.34221435980271975,1986.0,1,0,0,0,0,0,0,0,0,0,1.6891228944685264,1,0,0,0,0
3,51.65,0.2754180403063558,0.3437439784844844,1986.0,1,0,0,0,0,0,0,0,0,0,1.797991304781958,1,0,0,0,0
4,56.35,0.27689218591789094,0.344290270870829,1986.0,1,0,0,0,0,0,0,0,0,0,1.760320479044912,1,0,0,0,0
5,69.5,0.3027391719298988,0.34360950651246114,1986.0,1,0,0,0,0,0,0,0,0,0,2.025383300270667,1,0,0,0,0
6,72.5,0.30767396425144017,0.3421219103219537,1986.0,1,0,0,0,0,0,0,0,0,0,2.298234779180431,1,0,0,0,0
7,72.0,0.3100919226020679,0.3404410106716629,1986.0,1,0,0,0,0,0,0,0,0,0,2.2146525387198888,1,0,0,0,0
8,67.1,0.30109424115605166,0.33902065046716706,1986.0,1,0,0,0,0,0,0,0,0,0,2.798354534828688,1,0,0,0,0
9,61.35,0.2930493611418812,0.33923916742170485,1986.0,1,0,0,0,0,0,0,0,0,0,2.0719516513331153,1,0,0,0,0
10,43.75,0.27334165228035207,0.340499842159423,1986.0,1,0,0,0,0,0,0,0,0,0,1.7148737764864814,1,0,0,0,0
11,30.75,0.2631709464300349,0.3419117978656674,1986.0,1,0,0,0,0,0,0,0,0,0,2.0980936277474114,1,0,0,0,0
0,35.15,2.8755594800305615,1.2237996941582587,1917.0,0,0,0,1,0,0,0,0,0,0,8.390822710457432,0,1,0,0,0
1,28.6,2.8805971135721333,1.2246735569886478,1917.0,0,0,0,1,0,0,0,0,0,0,7.622887747976092,0,1,0,0,0
2,34.05,2.9119478232823006,1.226963680268288,1917.0,0,0,0,1,0,0,0,0,0,0,7.4183995214299605,0,1,0,0,0
3,51.65,2.9971963209809305,1.2324479228590053,1917.0,0,0,0,1,0,0,0,0,0,0,7.896534869433824,0,1,0,0,0
4,56.35,3.013238493812343,1.2344065809271185,1917.0,0,0,0,1,0,0,0,0,0,0,7.7310896928071084,0,1,0,0,0
5,69.5,3.294514518060663,1.2319657916422388,1917.0,0,0,0,1,0,0,0,0,0,0,8.895209788845897,0,1,0,0,0
6,72.5,3.3482166697950846,1.226632215056761,1917.0,0,0,0,1,0,0,0,0,0,0,10.093536617044226,0,0,1,0,0
7,72.0,3.3745297459636805,1.2206055748471816,1917.0,0,0,0,1,0,0,0,0,0,0,9.726454710415032,0,1,0,0,0
8,67.1,3.2766138008158565,1.2155130638700868,1917.0,0,0,0,1,0,0,0,0,0,0,12.28999500862032,0,0,1,0,0
9,61.35,3.1890665771322366,1.216296527097332,1917.0,0,0,0,1,0,0,0,0,0,0,9.099731694485063,0,1,0,0,0
10,43.75,2.974600333639126,1.2208165072545167,1917.0,0,0,0,1,0,0,0,0,0,0,7.531493915842573,0,1,0,0,0
11,30.75,2.863919122915086,1.2258788850305635,1917.0,0,0,0,1,0,0,0,0,0,0,9.214543722642475,0,1,0,0,0
0,35.15,2.3859371901875197,0.47453457528585546,2008.0,0,0,1,0,0,0,0,0,0,0,3.2116491546066106,1,0,0,0,0
1,28.6,2.3901170645044454,0.4748734200568226,2008.0,0,0,1,0,0,0,0,0,0,0,2.9177163951917002,1,0,0,0,0
2,34.05,2.416129680399098,0.47576142704280555,2008.0,0,0,1,0,0,0,0,0,0,0,2.8394470213083274,1,0,0,0,0
3,51.65,2.4868628933544477,0.47788797008818573,2008.0,0,0,1,0,0,0,0,0,0,0,3.022456845159132,1,0,0,0,0
4,56.35,2.500173561082133,0.4786474497472501,2008.0,0,0,1,0,0,0,0,0,0,0,2.9591314860158966,1,0,0,0,0
5,69.5,2.7335566406611447,0.4777010212490314,2008.0,0,0,1,0,0,0,0,0,0,0,3.4047070214927655,1,0,0,0,0
6,72.5,2.778114912505651,0.47563289971588696,2008.0,0,0,1,0,0,0,0,0,0,0,3.863375435488581,1,0,0,0,0
7,72.0,2.799947654083378,0.4732960392264582,2008.0,0,0,1,0,0,0,0,0,0,0,3.722872133753016,1,0,0,0,0
8,67.1,2.718703883379643,0.4713213921128908,2008.0,0,0,1,0,0,0,0,0,0,0,4.704086052296429,1,0,0,0,0
9,61.35,2.646063349134045,0.47162518397651654,2008.0,0,0,1,0,0,0,0,0,0,0,3.482989286296899,1,0,0,0,0
10,43.75,2.4681143308843554,0.4733778293435882,2008.0,0,0,1,0,0,0,0,0,0,0,2.8827347332216458,1,0,0,0,0
11,30.75,2.376278839824139,0.47534079215470837,2008.0,0,0,1,0,0,0,0,0,0,0,3.526934435168995,1,0,0,0,0
0,35.15,3.427356028901291,0.50783524723574,1896.0,0,0,1,0,0,0,0,0,0,0,0.8721929627452735,1,0,0,0,0
1,28.6,3.433360343473813,0.508197870587126,1896.0,0,0,1,0,0,0,0,0,0,0,0.792369148891177,1,0,0,0,0
2,34.05,3.4707270001824178,0.509148193852827,1896.0,0,0,1,0,0,0,0,0,0,0,0.7711134033806066,1,0,0,0,0
3,51.65,3.5723339933853797,0.5114239679891109,1896.0,0,0,1,0,0,0,0,0,0,0,0.8208136890568842,1,0,0,0,0
4,56.35,3.591454529111468,0.5122367444663553,1896.0,0,0,1,0,0,0,0,0,0,0,0.8036163147643576,1,0,0,0,0
5,69.5,3.9267051417966283,0.511223899933174,1896.0,0,0,1,0,0,0,0,0,0,0,0.9246220123689529,1,0,0,0,0
6,72.5,3.9907123010260332,0.5090106470643702,1896.0,0,0,1,0,0,0,0,0,0,0,1.0491833650144873,1,0,0,0,0
7,72.0,4.022074643162116,0.5065097963651569,1896.0,0,0,1,0,0,0,0,0,0,0,1.01102664704283,1,0,0,0,0
8,67.1,3.905369422053494,0.5043965775243218,1896.0,0,0,1,0,0,0,0,0,0,0,1.277496561253028,1,0,0,0,0
9,61.35,3.801022595987342,0.5047216881152194,1896.0,0,0,1,0,0,0,0,0,0,0,0.945881258688556,1,0,0,0,0
10,43.75,3.54540201928339,0.5065973261396294,1896.0,0,0,1,0,0,0,0,0,0,0,0.7828691201126124,1,0,0,0,0
11,30.75,3.4134819816366297,0.5086980407269686,1896.0,0,0,1,0,0,0,0,0,0,0,0.9578155166812322,1,0,0,0,0
0,35.15,5.0749738931350175,0.8574923027095283,2003.0,0,0,0,0,0,1,0,0,0,0,6.1828807631375735,0,1,0,0,0
1,28.6,5.083864635574602,0.8581046011553111,2003.0,0,0,0,0,0,1,0,0,0,0,5.617018454910136,0,1,0,0,0
2,34.05,5.139194401630655,0.8597092453580522,2003.0,0,0,0,0,0,1,0,0,0,0,5.466338793829409,0,1,0,0,0
3,51.65,5.28964648000148,0.8635519459488269,2003.0,0,0,0,0,0,1,0,0,0,0,5.818658697057113,0,1,0,0,0
4,56.35,5.317958747187729,0.8649243390169606,2003.0,0,0,0,0,0,1,0,0,0,0,5.696748386802988,0,1,0,0,0
5,69.5,5.814372919712468,0.8632141261166708,2003.0,0,0,0,0,0,1,0,0,0,0,6.554544576300562,0,1,0,0,0
6,72.5,5.9091499604761895,0.8594769942234449,2003.0,0,0,0,0,0,1,0,0,0,0,7.437546416487839,0,1,0,0,0
7,72.0,5.955588984092657,0.8552542463214946,2003.0,0,0,0,0,0,1,0,0,0,0,7.167057605400831,0,1,0,0,0
8,67.1,5.782780572791228,0.8516860243443466,2003.0,0,0,0,0,0,1,0,0,0,0,9.056033757351651,0,1,0,0,0
9,61.35,5.628271553695542,0.8522349815716002,2003.0,0,0,0,0,0,1,0,0,0,0,6.705249054234611,0,1,0,0,0
10,43.75,5.2497676158549975,0.855402042498063,2003.0,0,0,0,0,0,1,0,0,0,0,5.549673787281358,0,1,0,0,0
11,30.75,5.054430235847436,0.8589491507357011,2003.0,0,0,0,0,0,1,0,0,0,0,6.789849707205929,0,1,0,0,0
0,35.15,3.046538692356703,0.3829577274236728,1926.0,0,0,1,0,0,0,0,0,0,0,0.842958772241776,1,0,0,0,0
1,28.6,3.0518758608656116,0.38323118109848836,1926.0,0,0,1,0,0,0,0,0,0,0,0.765810495431204,1,0,0,0,0
2,34.05,3.085090666828816,0.38394781831524655,1926.0,0,0,1,0,0,0,0,0,0,0,0.7452672006512541,1,0,0,0,0
3,51.65,3.1754079941203375,0.38566397586064105,1926.0,0,0,1,0,0,0,0,0,0,0,0.7933016306263285,1,0,0,0,0
4,56.35,3.192404025876861,0.38627688926971054,1926.0,0,0,1,0,0,0,0,0,0,0,0.7766806784533351,1,0,0,0,0
5,69.5,3.490404570485892,0.38551310486763934,1926.0,0,0,1,0,0,0,0,0,0,0,0.8936305033704842,1,0,0,0,0
6,72.5,3.547299823134252,0.38384409450755785,1926.0,0,0,1,0,0,0,0,0,0,0,1.014016804773744,1,0,0,0,0
7,72.0,3.5751774605885482,0.38195820709503636,1926.0,0,0,1,0,0,0,0,0,0,0,0.9771390248465541,1,0,0,0,0
8,67.1,3.471439486269772,0.3803646322314557,1926.0,0,0,1,0,0,0,0,0,0,0,1.2346773922910548,1,0,0,0,0
9,61.35,3.3786867519887482,0.3806097975950835,1926.0,0,0,1,0,0,0,0,0,0,0,0.9141771816192422,1,0,0,0,0
10,43.75,3.151468461585236,0.38202421315447466,1926.0,0,0,1,0,0,0,0,0,0,0,0.7566288889089107,1,0,0,0,0
11,30.75,3.0342062058992263,0.3836083585809927,1926.0,0,0,1,0,0,0,0,0,0,0,0.9257114267861125,1,0,0,0,0
0,35.15,2.4791985787290516,0.3829577274236728,1915.0,0,0,1,0,0,0,0,0,0,0,0.9074720549707682,1,0,0,0,0
1,28.6,2.4835418357554335,0.38323118109848836,1915.0,0,0,1,0,0,0,0,0,0,0,0.8244194697197029,1,0,0,0,0
2,34.05,2.51057123142447,0.38394781831524655,1915.0,0,0,1,0,0,0,0,0,0,0,0.8023039564304191,1,0,0,0,0
3,51.65,2.584069260521397,0.38566397586064105,1915.0,0,0,1,0,0,0,0,0,0,0,0.8540145552333791,1,0,0,0,0
4,56.35,2.5979002149355064,0.38627688926971054,1915.0,0,0,1,0,0,0,0,0,0,0,0.8361215690984996,1,0,0,0,0
